uid,username,banned
10231,DesROW,1
10241,BxDiz,1
10242,ArekusuAlexX,1
10246,ti00000,1
10247,djstormy990,1
10248,kelio,1
10249,dexx,0
10250,tanuking2,1
10252,SharkMachine,1
10253,ULTIMO70,1
10254,RawkHawk,1
10257,nall256,1
10258,boriz,1
10260,ralfab,1
10263,german,1
10265,chum,1
10267,ponchopunch,1
10268,discohai,1
10271,konno816,1
10272,Ronso,1
10273,kenshinsq7,1
10276,dancingsoda,1
10277,konsumer,1
10278,AkuFuji,1
10279,rianfolfcub,0
10282,SS13icker,1
10283,smbuk,1
10284,darkoun,1
10285,MoatKarp,1
10286,pauloterry,1
10287,naturm,1
10289,PopeofNorway,0
10291,IIIDX,1
10292,popo,1
10293,vietr0x,1
10294,rayaz,1
10297,whiteseason,1
10298,pkwong,1
10299,djmaru,1
10302,Gyruss,1
10303,Bemany,1
10304,mikeripper,1
10305,sess,0
10306,SublimeFan,1
10307,sniperman99,1
10309,stavfx,1
10310,nekobi,1
10311,krunaldo,1
10312,levh,1
10313,Amegon,0
10314,foodgzus,1
10316,pditincho,1
10318,bolachudo2,1
10319,adamchris,1
10321,jekyll917,1
10322,RVNG,1
10323,Lain,0
10324,xat,1
10325,snowblack,0
10326,psymebass,1
10328,aprime,1
10329,JDash247,0
10330,Barker,1
10331,Mecklar,1
10333,oneramune,1
10334,shirokumo,1
10337,Popedalgo,1
10338,Crymson,1
10339,ddrmaniaco,1
10342,sandris,1
10343,gogalucky,1
10345,playashop,1
10346,shotoosis,1
10349,wartp,1
10350,mujones2,1
10351,djluminus89,1
10352,Soavdannom,1
10353,ATDA,1
10354,SexuallyConfusedHams,1
10355,wakalaka87,1
10356,jstadragon,1
10358,Junta,1
10359,tidusanime,1
10360,Fenix21,1
10361,Nick4life,1
10362,essence,1
10363,Jaded2006,1
10364,RedXIII,1
10365,marcelufrn,1
10367,Scottied,1
10368,Ava,1
10369,DaltonMan321,1
10370,onikyo,1
10371,geiger95,0
10372,Insomniac,1
10373,zizz,1
10374,DV2TF,1
10375,snarglemeep,1
10376,MysticShadow,1
10377,xMDOMMx,1
10378,Slashblack,0
10379,springwater,1
10381,danage,1
10382,Xaintrix,1
10383,Shear,1
10385,zeostar,0
10386,tatshlol,1
10387,MickYDDR,1
10388,thrashbasket,1
10390,rtniacpbgu,1
10391,kentauji,1
10392,SADeviant,1
10394,doublesbrian,0
10395,jiraiyaxxx,1
10396,tatsuyashima,1
10397,deserter,1
10398,hyprhedgehog,0
10402,hanako,1
10403,crakajak,1
10404,Mauriac,1
10405,Narcissus,1
10406,Jonmac,1
10407,ddrjt,0
10408,symbion,1
10409,Kilim,1
10410,riddar,1
10411,Hibikii,1
10413,Venusharr,1
10414,Kenamian,1
10415,jonb204,1
10416,racersama,1
10417,mrsmith,1
10418,kurpi,1
10419,compaq,1
10420,louisng82,1
10421,zuoaigou,1
10422,yowiesan,1
10423,bilbo202,1
10424,vidain,1
10426,hayato42,1
10427,bokuuu,1
10428,hazarduscl,1
10429,00000000,1
10430,Garcon,1
10431,Dreyvas,0
10433,syrusnmc,1
10434,nuttycom,1
10435,Ryyudo,0
10436,123maria4,1
10437,NekoPlay,1
10439,dramon,1
10440,LetsPlaYToO,1
10441,fr0x,1
10442,TheHakku,0
10444,domamaro,1
10445,frodo,1
10446,POPIPO,1
10447,unixeternal,0
10448,brioxao,1
10449,hobocop,1
10450,Lhet,1
10455,kozu,1
10456,Skippydzg,1
10457,yossi,1
10458,pr0nst4r,1
10459,Zidanel33t,1
10460,perv2,1
10461,ShingoYab,1
10462,gotenks245,1
10463,xpapayax,1
10464,Kago,1
10465,001,1
10466,linuxrocks,1
10467,Edelritter,1
10468,blah56,1
10469,n3mi5y5,1
10470,djshefu,1
10472,teves007,1
10473,Strykor,1
10474,LordCarbo,1
10475,Zash,1
10476,Kakegayn,1
10477,cookiemon,1
10478,toastedsubs,1
10479,ultrahova,1
10480,r3ko,1
10481,jobu01,1
10482,oochaku,1
10483,ronin542001,1
10484,jth,1
10485,IsaaKYE,1
10486,teki,1
10487,drag00n,1
10488,xlex,1
10489,long6115555,1
10491,mindtrick,1
10492,Kireihana,1
10493,setsugekka,1
10495,Aru,1
10496,subxeroX1234,1
10497,be5ue,1
10499,GRIM.657,0
10500,Klonoa310,1
10501,zyxz,1
10502,christie82,1
10505,kmi0831,1
10507,Arxxx,1
10508,Timmeh,1
10510,gruponiche,1
10511,keuymzx,1
10513,abcaliste,0
10514,s7ylee,1
10515,pendrive,1
10516,jeropi,1
10517,squarex,1
10518,Hajiroku,1
10519,notexistent,1
10520,adam,0
10521,mybemani10,1
10522,Krishna,1
10523,jamaka,1
10524,filleceleste,1
10525,jimmy8,1
10526,TougaKiryuu,1
10527,Sekori,1
10528,donutza,1
10529,rangiku,1
10532,random121212,1
10533,Suk911,1
10534,DRKRONNIN,1
10535,syn13,1
10536,djstoic,1
10537,rune,1
10539,mskc67,1
10540,bghojo72,0
10542,eurocave,1
10544,ouixcixcio,1
10548,undertaker06,1
10549,2006007,1
10550,SleepMachine,1
10551,Zephyr,1
10552,Tr1x,1
10553,ducky06,1
10554,Schlagwerk,0
10555,AVK,1
10556,3078820,1
10557,Z,0
10558,djlamb0,1
10559,Chowduh,1
10560,kc,1
10561,mangoffff,1
10562,darkcmd,1
10563,incognegro,1
10564,azukomatsu,1
10565,vadervox,0
10566,ikinaridango,0
10567,Bobbert,1
10568,Ensyther,1
10569,respek,0
10570,KojiHimself,1
10571,akaisenkou,1
10573,Equivicae,1
10575,paperrr,1
10576,shuka,1
10577,kazuaki,1
10578,fdermio,1
10579,sogno,1
10580,MoonMelody,1
10581,Darkmoon,1
10582,PENISENHANCE,1
10583,KuyaRich,1
10584,felix,1
10585,yoji,1
10586,Steve,1
10587,ddalkee,1
10588,Saxxon,0
10590,CrustyDD,1
10591,piroteknix,1
10592,Merk2,0
10593,CatBoy,1
10595,odekono,1
10596,Shadbld2,1
10597,c24rw,1
10598,Lilina,1
10599,Cephiros,0
10600,Laundry,0
10602,Crossfire402,1
10603,gnus78,0
10604,PlatinumHawk,1
10605,krusty101,1
10607,winflas,1
10608,kasu,1
10609,Shirase,1
10610,AmyGrrl,1
10611,bgecko,0
10612,gregter2k4,1
10613,ank2ank,1
10614,FranRanpha,1
10615,abram468,1
10616,zekio,1
10617,nrgboy,1
10618,Cutriss,0
10619,ver2,0
10620,shadowganon,1
10622,flipkidd,1
10625,ALsDX12567,1
10626,tektek,1
10628,kHz,0
10629,bustahwolf,1
10630,djdark,0
10631,str0ngbad,0
10632,MirthyP,1
10633,chineseboi,1
10634,jrainbow,0
10635,elephantman,1
10636,Kurokaze,0
10637,schmiddtters,1
10638,Zukii,1
10639,tobsan,0
10640,leez0rs,1
10641,net440h,1
10642,Evolva,1
10643,IKARI6,1
10644,yeehaw,1
10645,djEO,0
10646,bokoboko,1
10647,undertaker1,1
10650,versiongoa,1
10651,Hisana,1
10653,IIDXingUrCat,0
10654,p4gs,1
10655,texasmonkys,1
10656,N3m0,1
10657,worldcraft10,1
10658,rbmryu,1
10659,fdgdhgfr,1
10660,Chipnyu,1
10661,Pensee,1
10662,Saitek,1
10663,xSasukex,1
10664,pnoiboi,1
10665,gitadoking,1
10666,THHT,0
10667,neoMAXCML,1
10668,CanonD,1
10669,LoAdInG,1
10670,kyodancer,1
10671,Hanzus,1
10672,KIEW,1
10673,sakurazone,1
10674,Adamn,0
10675,byrdclaw,1
10676,djtrnx,1
10679,DDRMASTA,1
10681,ddraholic,0
10682,Desire,1
10683,Katalyst,1
10686,tyobi,1
10687,gaame5,1
10688,LostTemplar,1
10689,mymyitg,1
10690,f2ys,1
10691,Soddis,1
10692,Jdragon,1
10693,jonsoh,1
10695,Warlock,1
10697,shaqjordan,1
10699,zzero,1
10700,spazticblue,1
10701,xin2,1
10702,rocker12,1
10703,FalaTeam,1
10704,Dash,0
10705,somglick,1
10706,adamkyte,1
10707,Efini,0
10708,shigure,1
10709,spirit44,1
10711,Boydragon,1
10712,Mix92Master,1
10713,AgentVash,1
10714,imawesome963,1
10715,foxmcleod,1
10717,Nekonoyume,1
10718,rapid01,1
10720,Tain,1
10721,leoff7,1
10722,EnervinE2,1
10723,caonima5,1
10725,KDash,1
10726,Namicot,1
10727,Tsubasa,1
10728,dmonk,1
10729,GoufyIgnited,1
10730,richievampi,1
10731,martony,1
10732,undertaker2,1
10733,DumDum,1
10734,undertaker3,1
10735,sutagloc2,1
10738,nfsracer,1
10739,bsphil,1
10740,thbirdman1,0
10741,bricriu,1
10742,NvrIsRandom,1
10743,klayman44,1
10744,Dork,0
10745,HyperHorst,1
10746,Keuponee,0
10747,pennywise,1
10748,beast1x5,1
10749,ckiemnstr,1
10750,vladgd,1
10751,bassy,1
10754,twen,1
10755,mousepad,1
10756,Kumagoro,1
10757,bitwise,1
10758,virkato,1
10759,ddrfreak2o6,1
10760,minhavaca,1
10761,marquistador,1
10762,jedova,1
10763,megacartfr,1
10764,wizard593,1
10765,Kage,1
10766,APerson167,1
10768,kenrich7,1
10770,davesyndrome,1
10771,solidsnake,1
10772,JBGUY2K2,1
10773,zomg,1
10774,fxm,1
10775,oprsec,1
10776,elvis,1
10779,Pulse14style,1
10780,DaFwoosh,1
10781,Kikuba,1
10782,Ninpo,1
10783,HeepShifty,1
10784,fireravenv,1
10786,24ji,1
10787,getmonies,1
10788,SSGotenksUFO,0
10789,MixMaster92,1
10790,Remus,1
10791,darkchao,0
10792,RedGenocide,1
10793,vancexd,1
10794,0032,1
10795,ascendance,1
10796,blbl,1
10797,curie,0
10798,MaO88176,1
10799,afuc456,1
10801,PIUVarela2,1
10802,danwx2,1
10807,daazndj64,1
10810,Dyaus,0
10812,agsomatic,0
10813,hugs,1
10814,Olcadan,1
10815,Lenneth,1
10816,tkl830616,1
10817,limit5,1
10818,Emuman1,1
10819,temp123,1
10820,Trylan,1
10822,sn2,1
10825,BeeCore,1
10826,xeddy,1
10827,Altair,1
10829,Miikka,1
10831,pvtvlad,1
10833,hentaiusagi,1
10834,neomantix,1
10835,AoiNamida,1
10836,MajinKitten,1
10837,Hwoarang,1
10838,Mook,1
10839,Untouchable,1
10840,francis722,1
10841,marioranieri,1
10842,Nekih,1
10843,xsonicc,1
10844,tanukingg,1
10845,wask,1
10846,hiroko1234,1
10856,claudiop,1
10857,Mystic,0
10858,Rubje,1
10859,linkismyhero,1
10860,Alezay,1
10861,xsupercat,1
10862,gonzahlc,1
10863,DyneDS,1
10865,TTR,0
10866,Alphonse,1
10867,ChAnG7,1
10868,Gnak8891,1
10869,SweetJRom,1
10871,gotoro,1
10872,insx,1
10873,seelite,1
10874,Saotome,1
10875,rockroll,1
10876,dfighter1011,1
10877,Isotmulle,1
10878,zae,0
10879,oyken,1
10880,nilmind,0
10881,DjYoshitaka,0
10882,mkominek,1
10883,Kuhazan,1
10884,chupalo,1
10885,yobo,1
10886,themanadamk,1
10887,addrlegend,0
10888,Relkin,1
10889,jesusno,1
10890,radio1314,1
10891,lookuphappy,1
10892,therockgoa,1
10893,moncojhr,0
10895,lordcanti,1
10896,vmu,1
10897,smartboyljx,1
10898,prot0mega,0
10899,spasmodic,1
10900,mellowohoh,1
10901,Tylantia,1
10902,smx01,1
10903,mackie,1
10904,Harpocrates,0
10905,DMaddict,1
10906,alta285,1
10907,ichi,1
10908,Kuro,0
10910,corruption07,0
10911,hiryu69,1
10912,wakeupdead,1
10913,JoeMastra,1
10914,iorikazama,1
10915,arjora,0
10916,CloudStrife,1
10917,bigdoe101,1
10918,seedo,1
10920,DDRJUNKIE,1
10921,bakageta,1
10922,talq,1
10923,kenzo,1
10925,FLPSmith,1
10927,dragon52225,1
10928,AkiraKinyota,1
10929,nukem858,1
10930,pibbals,1
10931,7thcircuit,1
10932,DigitalXFire,1
10933,ankoku9908,1
10934,Kitaru,0
10935,Itachi,1
10936,Jahn,1
10937,theWILSE,1
10938,Khaos,1
10939,BrockSampson,1
10940,devilpriest,1
10943,angelove1,1
10944,Deluxe,0
10946,kkk222,1
10947,Doodle,1
10948,ziotamburo,1
10949,maxtreme,1
10950,Casaes,1
10951,GBonheur,1
10952,lovedhh,1
10953,kurimai,1
10954,parapara,0
10955,haggar,1
10957,noface122,1
10958,evan18249,1
10960,Brainlord,1
10962,metalman,1
10964,hajimekun,1
10965,HMP22,0
10966,Taiyo,1
10967,klink10k,1
10968,Kratos,1
10969,externall,1
10970,Variance,1
10971,Arvin,1
10973,kamatari,1
10974,soblako,1
10975,zerostealth,1
10976,pirom,1
10977,sithi,1
10979,synthesis13v,0
10980,drumking,1
10981,xcessive,1
10982,darkwings,1
10984,lvl3hustler,1
10985,SLdK,1
10986,Staily,1
10987,optimism238,1
10988,alexjesica,1
10989,chris989,1
10991,syberdave,1
10992,Eiji,1
10993,ZMatrix,1
10994,siberiano,1
10996,Kaiorga,1
10997,Misaki,0
10998,Procyonidae,1
10999,willister,1
11000,scyper,1
11001,leandroem04,1
11002,smakker,0
11003,bunda4th,1
11004,B3NJI,1
11005,lamiel,1
11006,TerraSonicX,1
11007,joey,1
11008,kekero,1
11009,Gurt,0
11010,0002nf,1
11011,ilmari,1
11012,bj,1
11013,ryuichi,1
11014,neokenshin,1
11015,fu1shd,1
11016,loverboy2531,0
11017,fusion,1
11019,happyskygold,1
11020,NiMa,1
11021,funkky,1
11022,Kiwi,0
11024,Explode,1
11025,CoasterKrazy,1
11026,nungcool,1
11027,Sarafinah,1
11029,kikeca,1
11030,xsabin,1
11031,j1ng,1
11032,KluiL,1
11033,Drayen,1
11034,lilc,1
11035,jihoon,1
11036,xper,1
11037,tijuana,1
11038,nicknorman,1
11039,radiokaos,1
11040,pvax,1
11041,excelexcel,1
11042,tatsumaru,1
11043,ToFuMaN,0
11044,Dexor,0
11045,nyanyanya,1
11047,Santaklaus,1
11048,toskyline,1
11049,daigo,1
11050,xtr3m3m4n,1
11051,forte,1
11052,Minna,1
11053,root500,1
11054,pzoxic,1
11055,Dav,1
11056,HRCam,1
11057,hypertechie,1
11059,Krokken,1
11060,riceunit,1
11061,chibiskuld,1
11062,ChaosDragoon,1
11064,CityEngels,0
11065,blazinflare,1
11066,mogz,1
11067,Exor,1
11073,grisser,1
11074,nanakix,1
11076,retrospect,1
11077,Anima,1
11078,HyPn0tiK,1
11079,*NYAA,0
11080,knj,0
11081,pota06,1
11082,otanga,1
11083,Aredne,1
11084,bakaneko,1
11085,dimikosta,1
11086,Urya,1
11087,RhythmBTS,1
11088,xia0ahb0i,1
11089,smashi,1
11090,xber,1
11091,realbenji,1
11092,doctorx,0
11093,moobalmob,1
11095,ace863,0
11096,Beerduck,1
11097,thedeath,1
11098,termiut,1
11099,Amithraldur,1
11100,ctmk,1
11102,nayoko,1
11103,Mulletron,1
11104,Shazay,0
11105,knixville,1
11106,nuclearwar,1
11107,Livaie,1
11108,nicksts,1
11109,dnldreams,1
11110,korsk,1
11111,GoBerzerk,1
11112,anotherside,1
11114,Shinizero,1
11115,GappV2,0
11116,Zero242,1
11117,GeeForce,1
11118,plat,1
11119,hk51,1
11120,Royzles,1
11122,juanos2002,1
11123,hnz,1
11125,aceterixccc,1
11127,bemani06,1
11128,qoute21,1
11129,ITGai,1
11130,Yamchan,1
11131,DonUrinal,0
11132,ccaa,1
11133,popmoto0719,1
11134,terra,1
11135,sextoy,1
11136,jt127,0
11137,MilkChan,1
11138,gls,1
11139,bsjaw,1
11140,Serra,1
11141,balloutlaw,1
11142,4t3hwin,1
11143,noseeding,1
11145,burnhill,1
11146,MrKoopa,1
11147,azumak3,1
11148,KillyMXI,1
11150,rubygirl,1
11151,avex,1
11152,leocahang,1
11153,Wolfmasterz,1
11154,zerodot,1
11155,xneurotik0x,1
11156,dracura,1
11157,marzus2000,1
11158,huchi,1
11159,johnpublixx,0
11160,Jay9215,1
11161,GuiltyGear,1
11163,Popo0022,0
11164,bodaming,1
11165,cavey,0
11166,fade,1
11167,goenanami,1
11168,legsweeper,1
11169,auscontrol,1
11170,ahehe,1
11171,czarnia,1
11172,Kite,1
11173,Felipe,1
11174,OneMoreTime,1
11175,Norkusa,0
11176,RayNbow,1
11177,Ramy19,1
11178,Errol,1
11179,angelmalvado,1
11180,jPs34n,1
11182,dreamyD,1
11183,xenophics,1
11185,Deliria,1
11186,ACK71,1
11187,NagekiNoKrys,1
11188,mindspook,1
11189,IIDXman,1
11190,HV02,1
11191,HunterR18,1
11192,Sevixen,1
11193,sandreezy,1
11194,nafm,1
11195,KillerX,1
11196,peterpeter11,1
11197,pcman,1
11198,ladymary,1
11199,zoddo,0
11200,KoriShenlong,1
11201,fransp,1
11202,claudiomix,0
11203,lyb9371,1
11204,ryunite,1
11205,klxckl,1
11206,MissKristy,1
11207,Zee,1
11208,DamyanDalak,1
11209,mdde,1
11211,Blue0ctane,1
11212,wag,0
11213,john,1
11214,tic,1
11215,Rychan,0
11216,PotatoeKing,1
11217,Shinichigo,1
11218,DF2K,1
11219,reaper1179,0
11221,uzu2dj,1
11222,grevenilvec,1
11223,KJI123,1
11224,imsteveirwin,1
11225,verkel,1
11226,MrShowtime,1
11227,srdghaergth,1
11228,Shellrippr,1
11229,BenCo,1
11230,lilbart90,1
11231,yarghsoj,1
11232,happydenn,1
11233,dunno,1
11234,cseelba,1
11235,whatup,1
11236,pa2slkr,1
11237,biclops,1
11238,Nardo522,1
11239,kjhmagic,1
11240,robin,1
11241,swush,1
11242,dlrm,1
11243,dmanexe,1
11244,moregroups,1
11245,ulus06,1
11246,cyan683,1
11247,drmaxx,1
11248,mootykins,1
11249,guuguru,1
11250,hydraburnt,1
11251,SoAxVampyre,1
11252,david52787,1
11253,arnott,1
11254,jos3,1
11256,ALASTAIR,1
11257,HeySupItsRy,1
11258,parabr0,1
11259,darklink87,1
11265,Snowcrafta,1
11266,BrownThunder,1
11267,garylisk,1
11268,Powerdrift,1
11270,linkpass,1
11271,kitsu,1
11272,lbjun7630,1
11273,tatsuki,1
11274,tidustse,1
11276,choi,1
11277,mawcor624,1
11278,AWPerative,1
11279,talar,1
11280,SYABi,1
11281,RikeR,1
11282,Slanx,1
11283,bcnb,1
11284,zergy,1
11285,xxxxxx,1
11287,Exrave,1
11288,htlweb,1
11289,sexysexygirl,1
11290,Ultimate,1
11291,Lowgain,0
11292,HiTM4N,1
11293,taffy55,1
11294,Skeeter87,1
11295,Zephism,1
11296,veneti,1
11297,Spidey,1
11298,dxy,1
11300,coxon,1
11301,Juukkel,1
11302,budd,1
11303,mesenterico,1
11304,m3wthr33,0
11305,kogifuji,1
11306,Pan,1
11307,McBAIN,1
11308,starm51,1
11309,Stratimus,1
11310,mikelol,1
11311,PsyE,1
11313,Jimmybiskit,0
11314,zaynmuncher,1
11315,kusanagi,1
11316,vferrao,1
11317,djfunk,1
11318,Frostitute,1
11321,Vijore,1
11322,AndyFreak457,0
11323,papito,1
11324,tang,0
11325,sickaytrix,1
11326,Agrabel,1
11327,redbaron,0
11328,Fid,1
11329,iheartmiho,1
11330,sleeplessone,1
11332,crazydazed,1
11333,AWal,1
11335,Evolution,1
11336,thegreatone,1
11337,Choinin,1
11339,GL,1
11340,bruo10,1
11341,korneri,1
11342,77lgms,0
11343,Siraris,1
11344,JaimieDark,1
11345,hectorkm,1
11346,affnuss,1
11347,ampleyfly,1
11349,dsr3r,1
11350,Psychotc,1
11352,Glockypaws,1
11354,Discoman,0
11356,gellykiss,1
11357,Faux,1
11359,drsasimi,1
11360,hetshets,1
11361,bew,1
11362,kekei,1
11363,next2u,1
11364,mikado,1
11365,ddd,1
11366,roadkill,1
11367,ez2mc,1
11368,b0bx13,1
11370,Darandulll,0
11371,CorneliousJD,1
11372,lalala3,1
11373,HutoDole,1
11374,Auron00,1
11375,power3301,1
11376,Orre64,1
11377,62504975,1
11378,onizukage,1
11379,Scrub,1
11380,air,0
11381,Genecidel,1
11382,killmoulie,1
11383,Ryujinflame,1
11384,emuonyurshoe,1
11385,N86eAL,1
11386,fin01,1
11387,DaveSpen,1
11389,Ch3micalboy,0
11390,DDRAMAZING,1
11391,gorillaz,1
11392,kxtown,1
11394,FiccyFuneral,1
11395,supermalloch,0
11396,ichigone18,1
11401,landis101,1
11402,beench,1
11404,Ruon,1
11406,pig2200,1
11407,papi,1
11408,rogerauy,1
11409,BlackBastard,1
11410,Zafiel,1
11411,scolbert,1
11412,fansquare,1
11414,Pukey,1
11415,skyhook,1
11416,MasterDvD,1
11418,arsenial,1
11419,GreenAndGray,1
11421,GuyLovesIIDX,1
11422,Fastway,1
11423,tdude51,1
11424,nindo,1
11425,kyle1,1
11426,ArekusuAlex,1
11428,xWhittikerz,1
11429,darque5oul,1
11430,plumbum,1
11431,treefingers,1
11433,Mina,1
11434,recka,1
11436,Proz,1
11437,OZA,1
11438,zetec,1
11439,curve,1
11440,raichi,1
11441,kcdohl,1
11442,Robb,1
11443,Andrut,1
11444,kokuho,1
11445,alphagear,1
11446,bemanibitch,0
11447,ffdjidane,1
11448,scags101,1
11449,Ashton_,1
11450,stoicmt,1
11451,valiantt,0
11452,chrsorlando,0
11453,edgeworth,1
11454,tommy,1
11455,cully,1
11456,lonesomeyes,1
11457,Lefty,1
11458,Necrosis,1
11459,Koruchan,1
11460,seraph,1
11461,mandymoo,1
11462,AnimeDDanceR,1
11463,Eijiken,0
11464,Bixby,1
11466,kil6969,1
11467,ipatch,1
11468,GanonKiller,1
11469,elnegro,1
11470,oodairu160,1
11471,Accidental,1
11474,acela,1
11475,acero,1
11476,Nazhgar,1
11478,ollec2004,0
11479,DBunny,1
11480,borisof007,1
11481,Acegik13,1
11482,skalariako17,1
11483,thundaega,1
11484,lemoun,1
11485,cApNhOwDy,1
11486,gothakane,0
11487,nessito,1
11489,wazza,1
11490,rmmasta,1
11491,walalax,1
11492,River23,1
11493,RedMachineD,1
11494,Arved,1
11495,KrysekiNoKi,1
11496,FoxStarwind,1
11497,alko,1
11498,chocopiesX14,1
11499,kyovsiori,1
11500,josephky,1
11501,dangaard,1
11502,V3rottaja,1
11504,chibiroboto,1
11505,iamajoo,1
11506,seiichi,1
11509,bemaniso18,1
11510,jlaine14,1
11511,ITGAIkun,1
11512,pedroski,1
11513,eVILPeeR,1
11514,MrE,1
11515,guitarooman,1
11518,Matahari,1
11519,zippppa,1
11520,heysupra,1
11521,Nas,1
11522,johnnydeejay,1
11523,goemonotaku,1
11524,Feyhd,0
11526,hansikursh,1
11528,Entwine,1
11529,dusklog,1
11530,sigfrido,1
11531,FiveNines,1
11533,loveys1,1
11534,nittben,1
11535,Miffster,1
11536,aloha,1
11537,Imyu,1
11541,GioGonzalez,1
11542,nyaka7,1
11543,sakaze126,1
11544,RyogaMasaki,1
11545,danonino,1
11546,kazuki,1
11547,parrapa,1
11548,thepiggylord,1
11549,qwerty3055,1
11550,kowz0r,1
11551,Flammie,1
11552,Braedenk,1
11553,Pexmayor,1
11554,tranceup,1
11555,blyssified,1
11560,chiapet,1
11561,rulerfenrir,1
11562,clebersk,1
11563,1878200,1
11564,xuxa,1
11565,cinde,1
11566,poogaboo,1
11567,7o2vgta,1
11568,RoboZGold,1
11571,RichieofBluR,1
11572,kuuwa,1
11575,ftrunks2k,1
11576,AnnElle,1
11577,hectorhot,1
11578,miq01,1
11579,21XL,1
11583,JUSTiNB,1
11584,xtasy,1
11585,freebemani,0
11586,magun,1
11589,BrinH,1
11590,Tdogg,1
11591,seasonal,1
11592,chrixis,1
11594,Seidon,1
11595,Raknakun,1
11596,ikke4u,1
11597,ooTs,1
11598,PirateNipple,1
11599,Hsarus,1
11603,ashimi86,1
11604,newguy,1
11605,Oryan,1
11607,rtxlord666,1
11608,Huijari,1
11609,Tibs,1
11610,DarkZer0X,0
11611,KAKAKAKAKAKA,1
11612,KitsuneRacer,1
11613,muecaspower,1
11614,mykl,0
11615,Hann1bal,1
11616,seiken,1
11617,als65535,1
11619,Bluevelvet,1
11620,Nao,1
11621,mikaka,1
11622,gaji,1
11623,Phantaloz,1
11624,Coretti,0
11625,gogillo,1
11627,jotams,1
11628,karrio,1
11629,soundmania,1
11630,bibby,1
11632,spoofy,1
11633,DarkTetsuya,1
11634,bifas,1
11635,Xtr3m3,1
11636,nobbler,0
11637,Necrowolf,1
11641,308008,1
11646,modarius,1
11647,Niglo,1
11648,thebizznos,1
11649,tronadon,1
11650,static,0
11651,framerate,0
11652,kinikuman,1
11653,kiboy6,1
11654,MrFwibbles,1
11655,Glanzer,1
11656,GBKeroberos,1
11657,MidnightSun,1
11658,hijokaidan,1
11659,Synaesthesia,0
11661,SDMX,1
11662,Kaze,0
11663,Destinatus,1
11665,tbp,1
11666,mex,0
11667,Jjb,1
11668,torbjorn,1
11669,steubens,1
11670,spooky,1
11671,ChrisButt,1
11672,bluebomber,0
11673,ledline,1
11674,Senture,1
11675,LilRabbitToy,0
11676,Rotacon,1
11677,deft,0
11678,Beforyou,0
11679,Phixyrsion,0
11680,HUGO,1
11681,buMf00d,1
11682,RumbleFish,1
11683,TakeshiSkunk,0
11684,CaptLtrl,1
11685,jjkjustin,1
11686,KramOcramed,1
11687,vitrium,1
11688,Tirian,1
11689,DueyNguyen,1
11690,tmep,1
11691,lunarstar,1
11692,CAR8624,1
11693,TCCMagnus,0
11695,GuyMonkey,1
11696,Aurit,0
11697,schf0ol3d,0
11698,Trent,1
11699,Rychard,0
11700,Aslan,0
11702,Oneironaut,1
11703,meido,0
11704,typobox43,0
11705,elmiyagi,0
11706,DemonBane,1
11707,bifflugnut,1
11708,Hidoki,1
11709,tiberian,1
11710,QFBM,1
11711,Pookins,1
11712,LimpFallet,0
11713,snarkbreeder,1
11714,Nobuo,1
11715,Arceaon,1
11716,sharpshooter,1
11717,meditation,1
11718,Daki,0
11719,AngelJin,0
11720,DueTomorrow,0
11721,qkumbr,0
11722,sssmsm,0
11723,TheJae,1
11724,zagwer,1
11725,Leiana,1
11726,Mistykz,1
11727,asapreta,1
11728,Remoxas,1
11729,strentax,0
11730,djTLA,0
11731,xmindtrickx,0
11732,AbsoluteZero,1
11733,ReDDeE,1
11734,Katouu,1
11735,choongii,1
11736,Xiaoling,1
11737,redfalcon,1
11738,Kralos,1
11739,giant,1
11740,Lollard,0
11741,phreakyhigh,1
11742,FecalSamurai,1
11743,maiaowna,1
11744,saucy,0
11745,Jester,1
11746,Tsugaru,1
11747,Sporkypoo,0
11748,K,0
11749,MafiaBoss1,0
11750,JoJoMeXi,1
11751,hldr,0
11752,PaJamis,1
11753,starvin,0
11754,sipylus,1
11755,BusterWolf,1
11756,Aproxima,1
11757,ChibiJa,1
11758,RedMage,0
11759,yatoril,1
11760,Vero,0
11761,Akanesama,1
11762,BobBarker,0
11763,verix,0
11764,CAPE,1
11765,wankerness,1
11766,damien,1
11767,GotSnuggs,0
11768,lionsana,1
11769,Charles,1
11770,hiei48,1
11771,DJRoboZ,0
11772,nekoy321,1
11773,Outcontrol,1
11774,jinamuro,1
11775,Vorg,0
11776,Wamsa,1
11777,jv,0
11778,jihnsius,1
11779,bendstraw,1
11780,TheMole,1
11781,Talmael,1
11782,McLaReN212,1
11783,Tomokosasaki,1
11784,Eira,1
11785,crave,1
11786,taiki,1
11787,farfegnugen,0
11788,DJPotatoe,0
11790,schaver,1
11791,Techtor,1
11792,tittybot,1
11793,Desoulman,1
11794,nickboardkid,1
11795,ParanoiAMD,1
11796,Krysoufuu,1
11797,ninjembro,0
11798,BBQ,1
11799,Netmonmatt,1
11800,marco44,1
11801,kupo0220,1
11802,CFAD,1
11803,Karhan,1
11804,Xandir,1
11805,RodneySEF,1
11806,bmah,0
11807,chang,1
11808,Timer,1
